time,open,high,low,close,tick_volume,spread,real_volume
2020-01-02 00:00:00,13221.00000,13444.00000,13215.00000,13443.00000,33080.00000,0,0.00000
2020-01-03 00:00:00,13313.00000,13316.00000,13117.00000,13174.00000,44686.00000,0,0.00000
2020-01-06 00:00:00,13107.00000,13162.00000,12946.00000,13156.00000,36711.00000,0,0.00000
2020-01-07 00:00:00,13195.00000,13282.00000,13148.00000,13191.00000,42599.00000,0,0.00000
2020-01-08 00:00:00,13090.00000,13402.00000,13085.00000,13361.00000,45315.00000,0,0.00000
2020-01-09 00:00:00,13429.00000,13524.00000,13413.00000,13511.00000,30726.00000,0,0.00000
2020-01-10 00:00:00,13525.00000,13547.00000,13451.00000,13454.00000,27020.00000,0,0.00000
2020-01-13 00:00:00,13494.00000,13528.00000,13401.00000,13473.00000,30236.00000,0,0.00000
2020-01-14 00:00:00,13473.00000,13487.00000,13361.00000,13453.00000,37276.00000,0,0.00000
2020-01-15 00:00:00,13420.00000,13460.00000,13386.00000,13404.00000,30583.00000,0,0.00000
2020-01-16 00:00:00,13446.00000,13493.00000,13379.00000,13463.00000,28624.00000,0,0.00000
2020-01-17 00:00:00,13496.00000,13557.00000,13480.00000,13518.00000,24325.00000,0,0.00000
2020-01-20 00:00:00,13522.00000,13578.00000,13486.00000,13577.00000,13653.00000,0,0.00000
2020-01-21 00:00:00,13468.00000,13571.00000,13436.00000,13524.00000,29804.00000,0,0.00000
2020-01-22 00:00:00,13615.00000,13639.00000,13479.00000,13487.00000,30858.00000,0,0.00000
2020-01-23 00:00:00,13443.00000,13486.00000,13379.00000,13484.00000,37699.00000,0,0.00000
2020-01-24 00:00:00,13499.00000,13606.00000,13482.00000,13531.00000,36938.00000,0,0.00000
2020-01-27 00:00:00,13376.00000,13397.00000,13193.00000,13200.00000,53028.00000,0,0.00000
2020-01-28 00:00:00,13287.00000,13336.00000,13163.00000,13320.00000,44547.00000,0,0.00000
2020-01-29 00:00:00,13335.00000,13376.00000,13293.00000,13316.00000,32143.00000,0,0.00000
2020-01-30 00:00:00,13231.00000,13266.00000,13116.00000,13239.00000,59947.00000,0,0.00000
