time,open,high,low,close,tick_volume,spread,real_volume
2025-05-02 14:15:00,192.27400,192.29900,192.27000,192.27100,67,10,0
2025-05-02 14:16:00,192.27400,192.30400,192.26300,192.29700,93,10,0
2025-05-02 14:17:00,192.29600,192.30000,192.25100,192.25100,76,10,0
2025-05-02 14:18:00,192.25100,192.26800,192.23900,192.24300,71,10,0
2025-05-02 14:19:00,192.24100,192.26100,192.23400,192.23800,77,10,0
2025-05-02 14:20:00,192.24000,192.26400,192.23400,192.26200,79,10,0
2025-05-02 14:21:00,192.26200,192.26700,192.23100,192.25600,88,10,0
2025-05-02 14:22:00,192.25300,192.26100,192.22800,192.23200,62,10,0
2025-05-02 14:23:00,192.23600,192.24500,192.14300,192.14700,84,10,0
2025-05-02 14:24:00,192.15000,192.15100,192.11700,192.14000,92,10,0
2025-05-02 14:25:00,192.13800,192.16100,192.13200,192.13600,77,10,0
2025-05-02 14:26:00,192.14000,192.16700,192.12900,192.13600,81,10,0
2025-05-02 14:27:00,192.13400,192.14600,192.12000,192.12000,93,10,0
2025-05-02 14:28:00,192.12000,192.14500,192.10500,192.11900,101,10,0
2025-05-02 14:29:00,192.11900,192.13200,192.10800,192.12100,75,10,0
2025-05-02 14:30:00,192.12100,192.12100,192.09600,192.10200,67,10,0
2025-05-02 14:31:00,192.10200,192.10300,192.05800,192.06100,89,10,0
2025-05-02 14:32:00,192.05700,192.10100,192.03000,192.09400,90,10,0
2025-05-02 14:33:00,192.09400,192.11500,192.08100,192.08400,98,10,0
2025-05-02 14:34:00,192.08400,192.09100,192.06400,192.07200,82,10,0
2025-05-02 14:35:00,192.07000,192.09300,192.01400,192.02100,111,10,0
2025-05-02 14:36:00,192.03000,192.06300,192.02800,192.03300,73,10,0
2025-05-02 14:37:00,192.03300,192.07800,192.03300,192.07400,103,10,0
2025-05-02 14:38:00,192.07200,192.15400,192.07000,192.14700,99,10,0
2025-05-02 14:39:00,192.13300,192.14200,192.11600,192.13700,108,10,0
2025-05-02 14:40:00,192.13800,192.15100,192.12300,192.14500,106,10,0
2025-05-02 14:41:00,192.14200,192.15400,192.12300,192.12700,75,10,0
2025-05-02 14:42:00,192.12500,192.17900,192.11400,192.13700,109,10,0
2025-05-02 14:43:00,192.13400,192.15400,192.12200,192.13100,93,10,0
2025-05-02 14:44:00,192.13100,192.13900,192.10400,192.10700,87,10,0
2025-05-02 14:45:00,192.10700,192.15000,192.10700,192.15000,66,10,0
2025-05-02 14:46:00,192.14600,192.15400,192.11200,192.11900,95,10,0
2025-05-02 14:47:00,192.12600,192.13200,192.09400,192.11900,100,10,0
2025-05-02 14:48:00,192.12100,192.12700,192.05600,192.06700,96,10,0
2025-05-02 14:49:00,192.06700,192.07900,192.05000,192.07400,89,10,0
2025-05-02 14:50:00,192.07400,192.07400,192.02800,192.03100,96,10,0
2025-05-02 14:51:00,192.02600,192.06400,192.02000,192.05400,91,10,0
2025-05-02 14:52:00,192.05400,192.06500,192.02300,192.03300,96,10,0
2025-05-02 14:53:00,192.03400,192.04900,192.02800,192.04900,81,10,0
2025-05-02 14:54:00,192.05200,192.05900,192.01100,192.03200,81,10,0
2025-05-02 14:55:00,192.03300,192.06100,192.03000,192.05000,94,10,0
2025-05-02 14:56:00,192.05000,192.10700,192.03600,192.10100,123,10,0
2025-05-02 14:57:00,192.10100,192.11700,192.08000,192.11700,102,10,0
2025-05-02 14:58:00,192.11700,192.14900,192.11700,192.13900,126,10,0
2025-05-02 14:59:00,192.13900,192.18400,192.13200,192.17500,108,10,0
2025-05-02 15:00:00,192.18100,192.20500,192.16400,192.18800,131,10,0
2025-05-02 15:01:00,192.18600,192.19100,192.15000,192.15000,91,10,0
2025-05-02 15:02:00,192.15000,192.19200,192.14000,192.18800,86,10,0
2025-05-02 15:03:00,192.20200,192.20700,192.14900,192.16100,113,10,0
2025-05-02 15:04:00,192.16100,192.18200,192.15400,192.15700,110,10,0
2025-05-02 15:05:00,192.15600,192.16100,192.12600,192.13200,73,10,0
2025-05-02 15:06:00,192.13000,192.14400,192.11700,192.12500,91,10,0
2025-05-02 15:07:00,192.12500,192.14500,192.11100,192.12400,104,10,0
2025-05-02 15:08:00,192.12100,192.16400,192.10800,192.11000,91,10,0
2025-05-02 15:09:00,192.11000,192.11800,192.09000,192.09200,93,10,0
2025-05-02 15:10:00,192.09400,192.11200,192.09000,192.10800,72,10,0
2025-05-02 15:11:00,192.10800,192.12000,192.08700,192.11100,69,10,0
2025-05-02 15:12:00,192.11100,192.12300,192.09200,192.10200,76,10,0
2025-05-02 15:13:00,192.09600,192.12200,192.09300,192.10700,91,10,0
2025-05-02 15:14:00,192.10900,192.17900,192.09700,192.17100,103,10,0
2025-05-02 15:15:00,192.16500,192.16600,192.13300,192.13400,83,10,0
