time,open,high,low,close,tick_volume,spread,real_volume
2025-04-28 12:00:00,0.83058,0.83075,0.82859,0.82960,2553,1,0
2025-04-28 13:00:00,0.82959,0.82992,0.82869,0.82985,1944,1,0
2025-04-28 14:00:00,0.82983,0.83098,0.82947,0.82974,1986,1,0
2025-04-28 15:00:00,0.82973,0.83026,0.82860,0.83026,2557,1,0
2025-04-28 16:00:00,0.83024,0.83067,0.82762,0.82845,3323,1,0
2025-04-28 17:00:00,0.82849,0.82882,0.82429,0.82533,4664,1,0
2025-04-28 18:00:00,0.82532,0.82615,0.82485,0.82547,3430,1,0
2025-04-28 19:00:00,0.82546,0.82548,0.81996,0.82106,3374,1,0
2025-04-28 20:00:00,0.82106,0.82192,0.82036,0.82186,2491,1,0
2025-04-28 21:00:00,0.82186,0.82209,0.82077,0.82083,1987,3,0
2025-04-28 22:00:00,0.82083,0.82105,0.82046,0.82061,1379,3,0
2025-04-28 23:00:00,0.82061,0.82066,0.81977,0.81999,885,3,0
2025-04-29 00:00:00,0.82018,0.82043,0.81976,0.82011,584,10,0
2025-04-29 01:00:00,0.82032,0.82089,0.82004,0.82089,911,1,0
2025-04-29 02:00:00,0.82089,0.82170,0.82039,0.82129,1212,1,0
2025-04-29 03:00:00,0.82127,0.82205,0.82079,0.82191,1830,1,0
2025-04-29 04:00:00,0.82191,0.82349,0.82143,0.82328,1604,1,0
2025-04-29 05:00:00,0.82328,0.82332,0.82132,0.82302,2644,1,0
2025-04-29 06:00:00,0.82302,0.82393,0.82273,0.82383,1561,1,0
2025-04-29 07:00:00,0.82383,0.82478,0.82379,0.82437,1963,1,0
2025-04-29 08:00:00,0.82437,0.82438,0.82329,0.82351,1882,1,0
2025-04-29 09:00:00,0.82355,0.82404,0.82211,0.82321,2461,1,0
2025-04-29 10:00:00,0.82317,0.82402,0.82235,0.82337,3703,1,0
2025-04-29 11:00:00,0.82331,0.82538,0.82297,0.82491,3176,1,0
2025-04-29 12:00:00,0.82492,0.82641,0.82458,0.82584,2293,1,0
2025-04-29 13:00:00,0.82583,0.82641,0.82542,0.82580,2069,1,0
2025-04-29 14:00:00,0.82582,0.82596,0.82462,0.82568,2354,1,0
2025-04-29 15:00:00,0.82568,0.82588,0.82264,0.82276,3522,1,0
2025-04-29 16:00:00,0.82276,0.82469,0.82192,0.82237,4596,1,0
2025-04-29 17:00:00,0.82239,0.82476,0.82171,0.82417,5917,1,0
2025-04-29 18:00:00,0.82417,0.82440,0.82297,0.82410,3399,1,0
2025-04-29 19:00:00,0.82412,0.82419,0.82209,0.82321,3000,1,0
2025-04-29 20:00:00,0.82321,0.82446,0.82286,0.82423,2222,1,0
2025-04-29 21:00:00,0.82425,0.82483,0.82383,0.82419,2038,2,0
2025-04-29 22:00:00,0.82421,0.82488,0.82362,0.82413,1505,3,0
2025-04-29 23:00:00,0.82413,0.82418,0.82346,0.82366,941,3,0
2025-04-30 00:00:00,0.82388,0.82439,0.82336,0.82385,1042,10,0
2025-04-30 01:00:00,0.82370,0.82398,0.82316,0.82353,1118,1,0
2025-04-30 02:00:00,0.82344,0.82396,0.82325,0.82327,1063,2,0
2025-04-30 03:00:00,0.82325,0.82434,0.82310,0.82360,1773,1,0
2025-04-30 04:00:00,0.82359,0.82432,0.82265,0.82413,1833,1,0
2025-04-30 05:00:00,0.82413,0.82460,0.82336,0.82362,1707,1,0
2025-04-30 06:00:00,0.82363,0.82402,0.82305,0.82393,1433,1,0
2025-04-30 07:00:00,0.82393,0.82398,0.82327,0.82357,1326,1,0
2025-04-30 08:00:00,0.82357,0.82389,0.82306,0.82338,1264,1,0
2025-04-30 09:00:00,0.82343,0.82474,0.82311,0.82413,2635,1,0
2025-04-30 10:00:00,0.82413,0.82544,0.82413,0.82491,2832,1,0
2025-04-30 11:00:00,0.82488,0.82631,0.82436,0.82560,2610,1,0
2025-04-30 12:00:00,0.82559,0.82589,0.82450,0.82570,2486,1,0
2025-04-30 13:00:00,0.82568,0.82571,0.82451,0.82511,1887,1,0
2025-04-30 14:00:00,0.82512,0.82572,0.82447,0.82538,2447,1,0
2025-04-30 15:00:00,0.82539,0.82567,0.82214,0.82338,5284,1,0
2025-04-30 16:00:00,0.82340,0.82415,0.82223,0.82236,4759,1,0
2025-04-30 17:00:00,0.82236,0.82393,0.82139,0.82172,6082,1,0
2025-04-30 18:00:00,0.82173,0.82452,0.82152,0.82276,5694,1,0
2025-04-30 19:00:00,0.82274,0.82363,0.82189,0.82223,3131,1,0
2025-04-30 20:00:00,0.82223,0.82294,0.82185,0.82293,2109,1,0
2025-04-30 21:00:00,0.82293,0.82350,0.82254,0.82289,2930,3,0
2025-04-30 22:00:00,0.82289,0.82532,0.82266,0.82523,2321,3,0
2025-04-30 23:00:00,0.82522,0.82728,0.82504,0.82610,2058,3,0
2025-05-01 00:00:00,0.82610,0.82653,0.82509,0.82597,324,11,0
2025-05-01 01:00:00,0.82600,0.82681,0.82589,0.82621,989,1,0
2025-05-01 02:00:00,0.82619,0.82639,0.82585,0.82610,926,1,0
2025-05-01 03:00:00,0.82610,0.82645,0.82540,0.82617,1383,1,0
2025-05-01 04:00:00,0.82616,0.82723,0.82613,0.82684,1458,1,0
2025-05-01 05:00:00,0.82684,0.82695,0.82591,0.82603,1198,1,0
2025-05-01 06:00:00,0.82602,0.82788,0.82563,0.82681,2202,1,0
2025-05-01 07:00:00,0.82681,0.82751,0.82654,0.82748,1381,1,0
2025-05-01 08:00:00,0.82748,0.82879,0.82731,0.82797,2158,1,0
2025-05-01 09:00:00,0.82802,0.82815,0.82682,0.82747,2723,1,0
2025-05-01 10:00:00,0.82748,0.82890,0.82721,0.82721,2913,1,0
2025-05-01 11:00:00,0.82721,0.82721,0.82558,0.82667,2384,1,0
2025-05-01 12:00:00,0.82669,0.82801,0.82608,0.82795,1781,1,0
2025-05-01 13:00:00,0.82793,0.82805,0.82612,0.82644,2118,1,0
2025-05-01 14:00:00,0.82644,0.82825,0.82613,0.82796,2333,1,0
2025-05-01 15:00:00,0.82794,0.82921,0.82656,0.82890,4478,1,0
2025-05-01 16:00:00,0.82892,0.82920,0.82789,0.82798,4469,1,0
2025-05-01 17:00:00,0.82872,0.83294,0.82805,0.83228,5706,1,0
2025-05-01 18:00:00,0.83228,0.83331,0.83164,0.83204,3786,1,0
2025-05-01 19:00:00,0.83208,0.83243,0.83105,0.83108,2653,1,0
2025-05-01 20:00:00,0.83105,0.83157,0.83097,0.83136,1650,1,0
2025-05-01 21:00:00,0.83136,0.83227,0.83102,0.83164,1968,3,0
2025-05-01 22:00:00,0.83164,0.83164,0.82917,0.82962,1919,3,0
2025-05-01 23:00:00,0.82956,0.82988,0.82888,0.82939,1504,3,0
2025-05-02 00:00:00,0.83007,0.83031,0.82896,0.82965,781,10,0
2025-05-02 01:00:00,0.82935,0.82953,0.82870,0.82878,1074,1,0
2025-05-02 02:00:00,0.82877,0.82951,0.82877,0.82899,949,1,0
2025-05-02 03:00:00,0.82899,0.83184,0.82873,0.83136,2491,1,0
2025-05-02 04:00:00,0.83137,0.83145,0.82996,0.83006,2346,1,0
2025-05-02 05:00:00,0.83006,0.83056,0.82963,0.83027,1644,1,0
2025-05-02 06:00:00,0.83027,0.83032,0.82831,0.82838,1740,1,0
2025-05-02 07:00:00,0.82837,0.82957,0.82829,0.82932,1767,1,0
2025-05-02 08:00:00,0.82932,0.82942,0.82767,0.82836,1856,1,0
2025-05-02 09:00:00,0.82826,0.82857,0.82691,0.82727,3199,1,0
2025-05-02 10:00:00,0.82728,0.82869,0.82614,0.82728,3073,1,0
2025-05-02 11:00:00,0.82728,0.82779,0.82598,0.82621,2840,1,0
2025-05-02 12:00:00,0.82625,0.82673,0.82055,0.82286,3703,1,0
2025-05-02 13:00:00,0.82290,0.82530,0.82246,0.82444,2721,1,0
2025-05-02 14:00:00,0.82444,0.82489,0.82283,0.82346,2881,1,0
2025-05-02 15:00:00,0.82346,0.82734,0.82335,0.82611,5464,1,0
