time,open,high,low,close,tick_volume,spread,real_volume,volume
2014-12-31 16:00:00,0.81851,0.81922,0.81587,0.81653,9509.00000,1,9667000000.00000,
2015-01-02 08:00:00,0.81412,0.81450,0.81259,0.81413,12410.00000,8,0.00000,
2015-01-02 12:00:00,0.81416,0.81422,0.81052,0.81075,14800.00000,8,0.00000,
2015-01-02 16:00:00,0.81072,0.81309,0.81011,0.81114,16198.00000,8,0.00000,
2015-01-02 20:00:00,0.81114,0.81135,0.80770,0.80878,7749.00000,11,0.00000,
2015-01-05 00:00:00,0.80696,0.81053,0.80516,0.80814,15328.00000,28,0.00000,
2015-01-05 04:00:00,0.80815,0.80955,0.80343,0.80496,10621.00000,9,0.00000,
2015-01-05 08:00:00,0.80494,0.80875,0.80384,0.80858,17451.00000,8,0.00000,
2015-01-05 12:00:00,0.80858,0.80884,0.80557,0.80755,18793.00000,9,0.00000,
2015-01-05 16:00:00,0.80756,0.81064,0.80731,0.80902,17539.00000,9,0.00000,
2015-01-05 20:00:00,0.80901,0.80993,0.80810,0.80810,7023.00000,9,0.00000,
2015-01-06 00:00:00,0.80809,0.81228,0.80801,0.81151,9189.00000,28,0.00000,
2015-01-06 04:00:00,0.81153,0.81497,0.81148,0.81419,10827.00000,8,0.00000,
2015-01-06 08:00:00,0.81418,0.81567,0.81149,0.81298,19284.00000,8,0.00000,
2015-01-06 12:00:00,0.81299,0.81405,0.81198,0.81236,17868.00000,8,0.00000,
2015-01-06 16:00:00,0.81237,0.81367,0.81015,0.81059,22284.00000,8,0.00000,
2015-01-06 20:00:00,0.81061,0.81184,0.80805,0.80805,9822.00000,10,0.00000,
2015-01-07 00:00:00,0.80804,0.80843,0.80540,0.80731,9790.00000,28,0.00000,
2015-01-07 04:00:00,0.80732,0.80807,0.80630,0.80704,8722.00000,8,0.00000,
2015-01-07 08:00:00,0.80700,0.80805,0.80529,0.80607,18387.00000,8,0.00000,
2015-01-07 12:00:00,0.80607,0.80800,0.80502,0.80543,18868.00000,8,0.00000,
2015-01-07 16:00:00,0.80542,0.80556,0.80321,0.80502,17283.00000,8,0.00000,
2015-01-07 20:00:00,0.80502,0.80888,0.80355,0.80755,11989.00000,9,0.00000,
2015-01-08 00:00:00,0.80761,0.81048,0.80696,0.80922,9390.00000,28,0.00000,
2015-01-08 04:00:00,0.80921,0.81146,0.80840,0.81125,8738.00000,8,0.00000,
2015-01-08 08:00:00,0.81124,0.81245,0.80916,0.81100,17552.00000,8,0.00000,
2015-01-08 12:00:00,0.81101,0.81149,0.80932,0.81076,16461.00000,8,0.00000,
2015-01-08 16:00:00,0.81076,0.81301,0.80924,0.81275,16954.00000,8,0.00000,
2015-01-08 20:00:00,0.81276,0.81291,0.81030,0.81214,7059.00000,10,0.00000,
2015-01-09 00:00:00,0.81215,0.81386,0.81049,0.81291,10556.00000,28,0.00000,
2015-01-09 04:00:00,0.81292,0.81458,0.81291,0.81391,9381.00000,8,0.00000,
2015-01-09 08:00:00,0.81392,0.81398,0.81129,0.81199,16471.00000,8,0.00000,
2015-01-09 12:00:00,0.81199,0.81721,0.81192,0.81523,18247.00000,8,0.00000,
