time,open,high,low,close,volume,spread,tick_volume,real_volume
2022-08-16 15:00:00,1.01279,1.01465,1.01249,1.01437,4390.00000,0,,
2022-08-16 16:00:00,1.01436,1.01780,1.01431,1.01761,5337.00000,0,,
2022-08-16 17:00:00,1.01761,1.01946,1.01651,1.01789,5631.00000,0,,
2022-08-16 18:00:00,1.01789,1.01835,1.01711,1.01732,3531.00000,0,,
2022-08-16 19:00:00,1.01732,1.01738,1.01630,1.01658,2746.00000,0,,
2022-08-16 20:00:00,1.01659,1.01787,1.01656,1.01761,1892.00000,0,,
2022-08-16 21:00:00,1.01760,1.01807,1.01626,1.01682,2626.00000,0,,
2022-08-16 22:00:00,1.01685,1.01712,1.01621,1.01702,2475.00000,0,,
2022-08-16 23:00:00,1.01699,1.01727,1.01681,1.01705,899.00000,0,,
2022-08-17 00:00:00,1.01705,1.01705,1.01617,1.01669,534.00000,12,,
2022-08-17 01:00:00,1.01683,1.01731,1.01676,1.01708,759.00000,0,,
2022-08-17 02:00:00,1.01708,1.01748,1.01694,1.01695,898.00000,0,,
2022-08-17 03:00:00,1.01695,1.01738,1.01661,1.01705,2227.00000,0,,
2022-08-17 04:00:00,1.01706,1.01764,1.01667,1.01718,2418.00000,0,,
2022-08-17 05:00:00,1.01717,1.01795,1.01689,1.01736,2253.00000,0,,
2022-08-17 06:00:00,1.01736,1.01767,1.01685,1.01735,2081.00000,0,,
2022-08-17 07:00:00,1.01734,1.01838,1.01690,1.01815,1537.00000,0,,
2022-08-17 08:00:00,1.01815,1.01851,1.01762,1.01820,2012.00000,0,,
2022-08-17 09:00:00,1.01820,1.01864,1.01567,1.01634,4284.00000,0,,
2022-08-17 10:00:00,1.01634,1.01676,1.01494,1.01665,5364.00000,0,,
2022-08-17 11:00:00,1.01664,1.01840,1.01517,1.01741,4859.00000,0,,
2022-08-17 12:00:00,1.01740,1.01838,1.01687,1.01813,3849.00000,0,,
2022-08-17 13:00:00,1.01813,1.01821,1.01656,1.01747,3851.00000,0,,
2022-08-17 14:00:00,1.01744,1.01747,1.01542,1.01676,4492.00000,0,,
2022-08-17 15:00:00,1.01674,1.01709,1.01454,1.01583,5749.00000,0,,
2022-08-17 16:00:00,1.01583,1.01738,1.01533,1.01668,6269.00000,0,,
2022-08-17 17:00:00,1.01668,1.01985,1.01613,1.01620,6032.00000,0,,
2022-08-17 18:00:00,1.01620,1.01734,1.01611,1.01614,3944.00000,0,,
2022-08-17 19:00:00,1.01617,1.01710,1.01606,1.01651,3183.00000,0,,
2022-08-17 20:00:00,1.01655,1.01704,1.01630,1.01690,2951.00000,0,,
2022-08-17 21:00:00,1.01690,1.02028,1.01684,1.01846,7599.00000,0,,
2022-08-17 22:00:00,1.01846,1.01910,1.01787,1.01803,3490.00000,0,,
2022-08-17 23:00:00,1.01803,1.01805,1.01753,1.01774,978.00000,0,,
2022-08-18 00:00:00,1.01794,1.01794,1.01721,1.01759,196.00000,14,,
2022-08-18 01:00:00,1.01766,1.01800,1.01752,1.01780,862.00000,0,,
2022-08-18 02:00:00,1.01780,1.01784,1.01727,1.01775,905.00000,0,,
2022-08-18 03:00:00,1.01777,1.01931,1.01743,1.01879,2429.00000,0,,
2022-08-18 04:00:00,1.01881,1.01913,1.01836,1.01868,2730.00000,0,,
2022-08-18 05:00:00,1.01869,1.01895,1.01800,1.01804,1858.00000,0,,
2022-08-18 06:00:00,1.01804,1.01810,1.01673,1.01705,1765.00000,0,,
2022-08-18 07:00:00,1.01706,1.01718,1.01630,1.01670,1683.00000,0,,
2022-08-18 08:00:00,1.01669,1.01784,1.01631,1.01645,2355.00000,0,,
2022-08-18 09:00:00,1.01645,1.01672,1.01493,1.01510,4225.00000,0,,
2022-08-18 10:00:00,1.01513,1.01648,1.01460,1.01612,5158.00000,0,,
2022-08-18 11:00:00,1.01613,1.01768,1.01605,1.01671,4809.00000,0,,
2022-08-18 12:00:00,1.01670,1.01738,1.01580,1.01703,3926.00000,0,,
2022-08-18 13:00:00,1.01702,1.01813,1.01647,1.01736,3854.00000,0,,
2022-08-18 14:00:00,1.01737,1.01883,1.01716,1.01772,4322.00000,0,,
2022-08-18 15:00:00,1.01772,1.01865,1.01590,1.01701,6130.00000,0,,
2022-08-18 16:00:00,1.01700,1.01722,1.01212,1.01238,5976.00000,0,,
2022-08-18 17:00:00,1.01238,1.01318,1.01117,1.01286,5600.00000,0,,
2022-08-18 18:00:00,1.01288,1.01394,1.01122,1.01125,4023.00000,0,,
2022-08-18 19:00:00,1.01126,1.01152,1.00889,1.00902,3327.00000,0,,
2022-08-18 20:00:00,1.00902,1.00935,1.00797,1.00814,4562.00000,0,,
2022-08-18 21:00:00,1.00816,1.00933,1.00810,1.00905,2407.00000,0,,
2022-08-18 22:00:00,1.00905,1.00993,1.00902,1.00941,1950.00000,0,,
2022-08-18 23:00:00,1.00939,1.00945,1.00864,1.00866,1002.00000,0,,
2022-08-19 00:00:00,1.00822,1.00884,1.00801,1.00872,268.00000,9,,
2022-08-19 01:00:00,1.00865,1.00914,1.00848,1.00866,903.00000,0,,
2022-08-19 02:00:00,1.00867,1.00918,1.00858,1.00890,883.00000,0,,
2022-08-19 03:00:00,1.00891,1.00912,1.00744,1.00793,2737.00000,0,,
2022-08-19 04:00:00,1.00793,1.00834,1.00699,1.00750,2985.00000,0,,
2022-08-19 05:00:00,1.00751,1.00862,1.00743,1.00858,2371.00000,0,,
2022-08-19 06:00:00,1.00859,1.00868,1.00786,1.00802,1718.00000,0,,
2022-08-19 07:00:00,1.00802,1.00804,1.00720,1.00761,1582.00000,0,,
2022-08-19 08:00:00,1.00761,1.00834,1.00741,1.00830,2250.00000,0,,
2022-08-19 09:00:00,1.00831,1.00898,1.00745,1.00806,4424.00000,0,,
2022-08-19 10:00:00,1.00806,1.00955,1.00745,1.00902,4734.00000,0,,
2022-08-19 11:00:00,1.00900,1.00908,1.00778,1.00886,4022.00000,0,,
2022-08-19 12:00:00,1.00886,1.00892,1.00721,1.00728,3125.00000,0,,
2022-08-19 13:00:00,1.00727,1.00732,1.00547,1.00576,3786.00000,0,,
2022-08-19 14:00:00,1.00576,1.00607,1.00455,1.00486,4555.00000,0,,
2022-08-19 15:00:00,1.00486,1.00676,1.00476,1.00655,4670.00000,0,,
2022-08-19 16:00:00,1.00652,1.00685,1.00514,1.00538,4949.00000,0,,
2022-08-19 17:00:00,1.00538,1.00548,1.00398,1.00412,4770.00000,0,,
2022-08-19 18:00:00,1.00412,1.00506,1.00350,1.00370,3927.00000,0,,
2022-08-19 19:00:00,1.00369,1.00413,1.00326,1.00359,2924.00000,0,,
2022-08-19 20:00:00,1.00360,1.00453,1.00339,1.00433,2417.00000,0,,
2022-08-19 21:00:00,1.00431,1.00457,1.00323,1.00329,2045.00000,0,,
2022-08-19 22:00:00,1.00333,1.00406,1.00319,1.00401,1457.00000,0,,
2022-08-19 23:00:00,1.00403,1.00431,1.00392,1.00410,771.00000,0,,
2022-08-22 00:00:00,1.00349,1.00404,1.00348,1.00391,169.00000,46,,
