time,open,high,low,close,tick_volume,spread,real_volume,volume
2015-01-02 00:00:00,145.13400,145.31200,144.12600,144.59700,74722.00000,13,0.00000,
2015-01-05 00:00:00,143.96700,144.15200,142.29700,142.73100,139789.00000,13,0.00000,
2015-01-06 00:00:00,142.73200,142.76600,140.72800,140.74200,147882.00000,13,0.00000,
2015-01-07 00:00:00,140.74100,141.65900,140.55900,141.17300,145442.00000,13,0.00000,
2015-01-08 00:00:00,141.17500,141.71600,140.70200,141.06000,129879.00000,13,0.00000,
2015-01-09 00:00:00,141.06300,141.35600,140.18000,140.27400,140655.00000,13,0.00000,
2015-01-12 00:00:00,140.18400,140.87000,139.74900,140.02300,126749.00000,13,0.00000,
2015-01-13 00:00:00,140.02800,140.49800,138.31200,138.80300,150850.00000,13,0.00000,
2015-01-14 00:00:00,138.80000,138.89000,136.99600,138.30700,159398.00000,13,0.00000,
2015-01-15 00:00:00,138.30900,138.78200,134.99300,135.09000,167810.00000,13,0.00000,
2015-01-16 00:00:00,135.08100,136.17100,134.69500,135.88700,163491.00000,13,0.00000,
2015-01-19 00:00:00,135.69100,136.81400,135.12900,136.40200,78781.00000,8,0.00000,
2015-01-20 00:00:00,136.43400,137.62600,136.40700,137.18800,71931.00000,8,0.00000,
2015-01-21 00:00:00,137.19000,137.27600,135.79700,136.92700,81836.00000,14,0.00000,
2015-01-22 00:00:00,136.96000,137.29700,134.21000,134.62900,85429.00000,13,0.00000,
2015-01-23 00:00:00,134.62200,135.04300,130.91600,131.92400,91981.00000,13,0.00000,
2015-01-26 00:00:00,131.01100,133.70000,130.13800,133.09000,77686.00000,13,0.00000,
2015-01-27 00:00:00,133.09700,134.20600,132.48800,134.12800,87228.00000,1,19513555000.00000,
2015-01-28 00:00:00,134.12700,134.35300,132.44000,132.66100,102808.00000,1,0.00000,
2015-01-29 00:00:00,132.65300,134.05600,132.38100,133.84900,81279.00000,10,26000000.00000,
2015-01-30 00:00:00,133.87900,134.17100,132.36000,132.59200,78474.00000,13,0.00000,
2015-02-02 00:00:00,132.26900,133.59300,132.26900,133.34200,99054.00000,1,0.00000,
2015-02-03 00:00:00,133.27900,135.18700,132.38300,134.93000,109925.00000,1,0.00000,
2015-02-04 00:00:00,134.93700,135.35200,132.54500,133.02300,105561.00000,1,0.00000,
2015-02-05 00:00:00,133.01200,135.15700,132.55800,134.85700,116321.00000,8,0.00000,
2015-02-06 00:00:00,134.85400,135.18300,133.91800,134.74200,103068.00000,8,0.00000,
2015-02-09 00:00:00,134.44500,134.99000,133.67800,134.32700,95961.00000,8,0.00000,
2015-02-10 00:00:00,134.33000,135.28500,134.03900,135.17700,110525.00000,8,0.00000,
2015-02-11 00:00:00,135.17300,136.68300,135.02600,136.53700,100128.00000,8,0.00000,
2015-02-12 00:00:00,136.53400,136.67200,134.79900,135.81100,112879.00000,8,0.00000,
2015-02-13 00:00:00,135.80500,136.02700,135.10700,135.24200,94619.00000,8,0.00000,
2015-02-16 00:00:00,135.04700,135.55100,133.99100,134.50600,85688.00000,8,0.00000,
2015-02-17 00:00:00,134.50700,136.22600,133.93300,136.05400,108201.00000,8,0.00000,
2015-02-18 00:00:00,136.05500,136.09700,135.07400,135.37200,106278.00000,8,0.00000,
2015-02-19 00:00:00,135.36400,135.93800,134.95200,135.20800,96010.00000,8,0.00000,
2015-02-20 00:00:00,135.20300,135.89400,133.55700,135.39600,101436.00000,1,0.00000,
2015-02-23 00:00:00,135.69700,135.69700,134.44400,134.66500,80634.00000,8,0.00000,
2015-02-24 00:00:00,134.66300,135.58100,134.51700,134.89700,88239.00000,8,0.00000,
2015-02-25 00:00:00,134.88200,135.22200,134.56800,135.02700,86097.00000,8,0.00000,
2015-02-26 00:00:00,135.00500,135.36600,133.54400,133.70100,89555.00000,8,0.00000,
2015-02-27 00:00:00,133.70600,134.26600,133.44400,133.91900,93950.00000,8,0.00000,
2015-03-02 00:00:00,133.85400,134.58800,133.66900,134.33100,82878.00000,8,0.00000,
2015-03-03 00:00:00,134.33300,134.43100,133.68000,133.78900,87429.00000,8,0.00000,
2015-03-04 00:00:00,133.81100,133.84700,132.40300,132.56300,87592.00000,8,0.00000,
2015-03-05 00:00:00,132.56400,133.56900,132.11300,132.49200,92066.00000,8,0.00000,
2015-03-06 00:00:00,132.49900,132.55500,130.88500,130.99100,93080.00000,8,0.00000,
2015-03-09 00:00:00,130.83000,131.80400,130.70200,131.52100,88663.00000,1,0.00000,
2015-03-10 00:00:00,131.52000,131.87000,129.20300,129.39700,108749.00000,8,0.00000,
2015-03-11 00:00:00,129.42500,129.95400,127.61900,128.09500,106324.00000,8,0.00000,
2015-03-12 00:00:00,128.11000,129.01800,127.66000,128.85600,106582.00000,8,0.00000,
2015-03-13 00:00:00,128.86400,129.05600,126.89900,127.37900,107224.00000,8,0.00000,
2015-03-16 00:00:00,127.28500,128.79000,127.14500,128.25000,107630.00000,2,0.00000,
2015-03-17 00:00:00,128.27900,129.15200,128.08100,128.59000,104180.00000,1,0.00000,
