time,open,high,low,close,tick_volume,spread,real_volume,volume
2014-12-31 16:00:00,145.13100,145.22400,144.81700,144.99600,11861.00000,3,10603800000.00000,
2015-01-02 08:00:00,145.13400,145.31200,144.89300,145.18300,17574.00000,13,0.00000,
2015-01-02 12:00:00,145.18200,145.28800,145.00900,145.09300,18350.00000,13,0.00000,
2015-01-02 16:00:00,145.08900,145.20400,144.12600,144.39300,25929.00000,13,0.00000,
2015-01-02 20:00:00,144.39300,144.63700,144.37300,144.59700,12869.00000,13,0.00000,
2015-01-05 00:00:00,143.96700,144.10900,143.13600,143.92800,24132.00000,18,0.00000,
2015-01-05 04:00:00,143.92700,144.05500,143.60600,143.69200,16292.00000,13,0.00000,
2015-01-05 08:00:00,143.69300,144.15200,143.63100,143.70300,25169.00000,13,0.00000,
2015-01-05 12:00:00,143.70200,143.70200,142.72700,142.73900,28467.00000,13,0.00000,
2015-01-05 16:00:00,142.74000,142.81300,142.29700,142.61000,29871.00000,13,0.00000,
2015-01-05 20:00:00,142.60800,142.95800,142.51300,142.73100,15858.00000,13,0.00000,
2015-01-06 00:00:00,142.73200,142.76600,142.27500,142.62100,16402.00000,14,0.00000,
2015-01-06 04:00:00,142.62100,142.62100,142.14900,142.23700,16848.00000,13,0.00000,
2015-01-06 08:00:00,142.23700,142.40700,141.39900,141.50300,28428.00000,13,0.00000,
2015-01-06 12:00:00,141.50300,142.00500,141.37200,141.69400,28230.00000,13,0.00000,
2015-01-06 16:00:00,141.69600,141.80500,141.06500,141.24800,34520.00000,13,0.00000,
2015-01-06 20:00:00,141.24600,141.43500,140.72800,140.74200,23454.00000,13,0.00000,
2015-01-07 00:00:00,140.74100,141.33000,140.55900,141.33000,18875.00000,18,0.00000,
2015-01-07 04:00:00,141.33100,141.49300,141.11200,141.19500,14683.00000,13,0.00000,
2015-01-07 08:00:00,141.19500,141.65900,140.81800,140.84800,27191.00000,13,0.00000,
2015-01-07 12:00:00,140.84900,141.34900,140.78700,141.25100,31067.00000,13,0.00000,
2015-01-07 16:00:00,141.25400,141.43000,140.90300,141.33700,31165.00000,13,0.00000,
2015-01-07 20:00:00,141.33600,141.36400,140.91900,141.17300,22461.00000,13,0.00000,
2015-01-08 00:00:00,141.17500,141.59100,141.08800,141.53300,17456.00000,18,0.00000,
2015-01-08 04:00:00,141.53300,141.66900,141.44000,141.49800,16108.00000,13,0.00000,
2015-01-08 08:00:00,141.49800,141.71600,141.06600,141.06700,24719.00000,13,0.00000,
2015-01-08 12:00:00,141.07000,141.13800,140.70200,140.80000,27249.00000,13,0.00000,
2015-01-08 16:00:00,140.80100,141.30300,140.74200,141.23600,28906.00000,13,0.00000,
2015-01-08 20:00:00,141.23700,141.33300,140.95700,141.06000,15441.00000,13,0.00000,
2015-01-09 00:00:00,141.06300,141.35600,141.06300,141.10100,17713.00000,18,0.00000,
2015-01-09 04:00:00,141.10100,141.18900,140.75600,140.93000,16872.00000,13,0.00000,
2015-01-09 08:00:00,140.93000,141.10500,140.76300,140.99200,24203.00000,13,0.00000,
2015-01-09 12:00:00,141.00000,141.03100,140.39200,140.85900,28871.00000,13,0.00000,
2015-01-09 16:00:00,140.86000,140.95900,140.18000,140.26200,35012.00000,13,0.00000,
2015-01-09 20:00:00,140.26300,140.51000,140.24500,140.27400,17984.00000,13,0.00000,
2015-01-12 00:00:00,140.18400,140.41900,140.10100,140.36100,14098.00000,18,0.00000,
2015-01-12 04:00:00,140.36100,140.46600,140.01800,140.10600,13918.00000,13,0.00000,
2015-01-12 08:00:00,140.10700,140.72700,140.09800,140.72700,25658.00000,13,0.00000,
2015-01-12 12:00:00,140.72800,140.87000,140.34600,140.52700,26408.00000,13,0.00000,
2015-01-12 16:00:00,140.52800,140.53600,139.74900,139.89600,30045.00000,13,0.00000,
2015-01-12 20:00:00,139.89500,140.14000,139.80500,140.02300,16622.00000,13,0.00000,
2015-01-13 00:00:00,140.02800,140.15300,139.44800,139.59000,19572.00000,18,0.00000,
2015-01-13 04:00:00,139.58600,140.38300,139.51600,140.34500,19684.00000,13,0.00000,
2015-01-13 08:00:00,140.35000,140.49800,139.72700,139.96000,28668.00000,13,0.00000,
2015-01-13 12:00:00,139.95800,139.99700,139.34400,139.41400,27195.00000,13,0.00000,
2015-01-13 16:00:00,139.41700,139.78500,138.97800,139.00400,30879.00000,13,0.00000,
2015-01-13 20:00:00,139.00300,139.10700,138.31200,138.80300,24852.00000,13,0.00000,
2015-01-14 00:00:00,138.80000,138.89000,138.34000,138.40400,20596.00000,18,0.00000,
2015-01-14 04:00:00,138.40300,138.49400,137.98400,138.10300,21454.00000,13,0.00000,
2015-01-14 08:00:00,138.09700,138.41900,136.99600,137.42300,32114.00000,13,0.00000,
2015-01-14 12:00:00,137.42000,137.67300,137.15200,137.54000,31033.00000,13,0.00000,
2015-01-14 16:00:00,137.54100,138.00800,137.30200,137.95000,32922.00000,13,0.00000,
2015-01-14 20:00:00,137.95100,138.37800,137.75800,138.30700,21279.00000,13,0.00000,
2015-01-15 00:00:00,138.30900,138.64500,138.07500,138.58600,18118.00000,18,0.00000,
2015-01-15 04:00:00,138.58700,138.78200,138.50200,138.57200,16415.00000,13,0.00000,
2015-01-15 08:00:00,138.57200,138.73300,135.69700,137.12300,28339.00000,13,0.00000,
2015-01-15 12:00:00,137.11700,137.51200,136.00600,136.77400,41972.00000,13,0.00000,
2015-01-15 16:00:00,136.77800,136.85700,135.04300,135.39700,38129.00000,13,0.00000,
2015-01-15 20:00:00,135.39600,135.66800,134.99300,135.09000,24837.00000,13,0.00000,
2015-01-16 00:00:00,135.08100,135.41800,134.69500,135.05900,23965.00000,18,0.00000,
2015-01-16 04:00:00,135.05900,135.48000,134.79600,135.39500,22356.00000,13,0.00000,
2015-01-16 08:00:00,135.39400,135.93800,135.19700,135.36200,28832.00000,13,0.00000,
2015-01-16 12:00:00,135.36300,135.50900,134.92200,135.16400,28637.00000,13,0.00000,
2015-01-16 16:00:00,135.16400,135.73400,134.84900,135.73100,39333.00000,13,0.00000,
2015-01-16 20:00:00,135.73200,136.17100,135.49700,135.88700,20368.00000,13,0.00000,
2015-01-19 00:00:00,135.69100,136.04600,135.30800,135.55300,16054.00000,12,0.00000,
2015-01-19 04:00:00,135.55000,135.61000,135.12900,135.38800,15927.00000,10,0.00000,
2015-01-19 08:00:00,135.40200,136.35700,135.28300,136.16400,18729.00000,8,0.00000,
2015-01-19 12:00:00,136.16200,136.38900,135.90800,136.36400,12037.00000,14,0.00000,
2015-01-19 16:00:00,136.36600,136.81400,136.28500,136.42700,10278.00000,10,0.00000,
2015-01-19 20:00:00,136.42900,136.66200,136.35600,136.40200,5756.00000,8,0.00000,
2015-01-20 00:00:00,136.43400,136.87800,136.40700,136.85400,8296.00000,24,0.00000,
2015-01-20 04:00:00,136.85400,137.09100,136.70100,137.02400,7467.00000,14,0.00000,
2015-01-20 08:00:00,137.02300,137.27800,136.59700,137.23000,15098.00000,14,0.00000,
2015-01-20 12:00:00,137.23700,137.62600,137.07600,137.49900,14793.00000,13,0.00000,
2015-01-20 16:00:00,137.49900,137.52300,136.85600,137.05800,18267.00000,14,0.00000,
2015-01-20 20:00:00,137.05400,137.27700,136.95100,137.18800,8010.00000,8,0.00000,
2015-01-21 00:00:00,137.19000,137.27600,136.89800,136.92000,7341.00000,18,0.00000,
2015-01-21 04:00:00,136.92100,137.01200,136.14700,136.39200,11679.00000,16,0.00000,
2015-01-21 08:00:00,136.39000,136.44500,135.83400,136.18500,15409.00000,16,0.00000,
2015-01-21 12:00:00,136.17600,136.48800,135.90100,136.40100,15114.00000,15,0.00000,
2015-01-21 16:00:00,136.40000,136.88900,135.79700,136.56900,23776.00000,14,0.00000,
2015-01-21 20:00:00,136.57000,136.94300,136.36700,136.92700,8517.00000,16,0.00000,
2015-01-22 00:00:00,136.96000,137.03300,136.75700,136.89100,7061.00000,16,0.00000,
2015-01-22 04:00:00,136.89000,137.29700,136.86500,136.98800,7157.00000,13,0.00000,
2015-01-22 08:00:00,136.99100,137.10800,136.53400,136.76900,14045.00000,13,0.00000,
2015-01-22 12:00:00,136.77000,136.96300,135.83500,136.09100,19123.00000,17,0.00000,
2015-01-22 16:00:00,136.10300,136.11700,134.28200,134.45900,25849.00000,15,0.00000,
2015-01-22 20:00:00,134.46000,134.80600,134.21000,134.62900,12194.00000,16,0.00000,
2015-01-23 00:00:00,134.62200,135.04300,134.39200,134.65000,9966.00000,20,0.00000,
2015-01-23 04:00:00,134.65200,134.68100,134.14800,134.16800,8156.00000,17,0.00000,
2015-01-23 08:00:00,134.17100,134.27300,133.00000,133.03200,19679.00000,16,0.00000,
2015-01-23 12:00:00,133.03600,133.16400,130.91600,132.44600,22709.00000,18,0.00000,
