time,open,high,low,close,tick_volume,spread,real_volume,volume
2014-12-31 16:00:00,0.78207,0.78219,0.77929,0.77940,7429.00000,1,7333000000.00000,
2015-01-02 08:00:00,0.77566,0.77630,0.77429,0.77466,11472.00000,22,0.00000,
2015-01-02 12:00:00,0.77470,0.77495,0.77016,0.77084,14026.00000,21,0.00000,
2015-01-02 16:00:00,0.77082,0.77280,0.76955,0.76993,16864.00000,21,0.00000,
2015-01-02 20:00:00,0.76992,0.77071,0.76876,0.76931,8216.00000,22,0.00000,
2015-01-05 00:00:00,0.76830,0.76844,0.76507,0.76645,14422.00000,36,0.00000,
2015-01-05 04:00:00,0.76645,0.76724,0.76174,0.76365,10682.00000,21,0.00000,
2015-01-05 08:00:00,0.76367,0.76729,0.76256,0.76709,15374.00000,21,0.00000,
2015-01-05 12:00:00,0.76708,0.76931,0.76546,0.76806,16308.00000,21,0.00000,
2015-01-05 16:00:00,0.76804,0.77181,0.76785,0.76962,16063.00000,21,0.00000,
2015-01-05 20:00:00,0.76956,0.77111,0.76816,0.76821,8677.00000,23,0.00000,
2015-01-06 00:00:00,0.76821,0.77115,0.76770,0.77059,9801.00000,36,0.00000,
2015-01-06 04:00:00,0.77060,0.77449,0.77041,0.77359,11368.00000,21,0.00000,
2015-01-06 08:00:00,0.77362,0.77485,0.77209,0.77364,17212.00000,21,0.00000,
2015-01-06 12:00:00,0.77365,0.77531,0.77246,0.77449,16019.00000,21,0.00000,
2015-01-06 16:00:00,0.77449,0.78084,0.77233,0.77906,21768.00000,21,0.00000,
2015-01-06 20:00:00,0.77903,0.78005,0.77560,0.77574,12630.00000,23,0.00000,
2015-01-07 00:00:00,0.77573,0.77646,0.77346,0.77585,10666.00000,36,0.00000,
2015-01-07 04:00:00,0.77585,0.77605,0.77434,0.77529,10488.00000,22,0.00000,
2015-01-07 08:00:00,0.77531,0.77658,0.77338,0.77471,16319.00000,21,0.00000,
2015-01-07 12:00:00,0.77472,0.77557,0.77235,0.77291,17574.00000,21,0.00000,
2015-01-07 16:00:00,0.77293,0.77553,0.77123,0.77519,16374.00000,21,0.00000,
2015-01-07 20:00:00,0.77501,0.77930,0.77475,0.77794,13928.00000,21,0.00000,
2015-01-08 00:00:00,0.77788,0.77842,0.77608,0.77658,10773.00000,36,0.00000,
2015-01-08 04:00:00,0.77658,0.78000,0.77658,0.77980,10327.00000,21,0.00000,
2015-01-08 08:00:00,0.77982,0.78180,0.77822,0.78079,16390.00000,21,0.00000,
2015-01-08 12:00:00,0.78083,0.78117,0.77759,0.77944,16118.00000,21,0.00000,
2015-01-08 16:00:00,0.77944,0.78279,0.77817,0.78235,16927.00000,21,0.00000,
2015-01-08 20:00:00,0.78232,0.78269,0.78019,0.78200,9758.00000,21,0.00000,
2015-01-09 00:00:00,0.78200,0.78358,0.78019,0.78208,11039.00000,36,0.00000,
2015-01-09 04:00:00,0.78209,0.78427,0.78207,0.78307,10055.00000,21,0.00000,
2015-01-09 08:00:00,0.78307,0.78311,0.78034,0.78124,14147.00000,21,0.00000,
2015-01-09 12:00:00,0.78123,0.78472,0.77879,0.78085,16271.00000,21,0.00000,
2015-01-09 16:00:00,0.78086,0.78473,0.77887,0.78243,21813.00000,21,0.00000,
2015-01-09 20:00:00,0.78240,0.78399,0.78235,0.78293,9064.00000,21,0.00000,
2015-01-12 00:00:00,0.78467,0.78627,0.78285,0.78495,9311.00000,36,0.00000,
2015-01-12 04:00:00,0.78496,0.78634,0.78396,0.78469,10365.00000,21,0.00000,
2015-01-12 08:00:00,0.78469,0.78483,0.77627,0.77665,15972.00000,21,0.00000,
2015-01-12 12:00:00,0.77664,0.77793,0.77358,0.77520,16202.00000,21,0.00000,
2015-01-12 16:00:00,0.77520,0.77736,0.77441,0.77625,16761.00000,21,0.00000,
2015-01-12 20:00:00,0.77627,0.77843,0.77602,0.77787,9508.00000,21,0.00000,
2015-01-13 00:00:00,0.77788,0.77821,0.77553,0.77756,11842.00000,36,0.00000,
2015-01-13 04:00:00,0.77760,0.77991,0.77634,0.77642,13680.00000,21,0.00000,
2015-01-13 08:00:00,0.77642,0.77875,0.77416,0.77542,17366.00000,21,0.00000,
2015-01-13 12:00:00,0.77543,0.77557,0.77177,0.77232,16129.00000,21,0.00000,
2015-01-13 16:00:00,0.77232,0.77478,0.77109,0.77265,17430.00000,21,0.00000,
2015-01-13 20:00:00,0.77266,0.77371,0.77129,0.77340,12934.00000,23,0.00000,
2015-01-14 00:00:00,0.77338,0.77487,0.77257,0.77278,11250.00000,36,0.00000,
2015-01-14 04:00:00,0.77276,0.77301,0.76948,0.77139,14583.00000,22,0.00000,
2015-01-14 08:00:00,0.77139,0.77452,0.76886,0.77288,20760.00000,21,0.00000,
2015-01-14 12:00:00,0.77291,0.77776,0.77049,0.77606,18817.00000,21,0.00000,
2015-01-14 16:00:00,0.77608,0.77696,0.77228,0.77334,20104.00000,21,0.00000,
2015-01-14 20:00:00,0.77331,0.77333,0.77109,0.77118,11281.00000,22,0.00000,
2015-01-15 00:00:00,0.77118,0.77402,0.77044,0.77088,12493.00000,36,0.00000,
2015-01-15 04:00:00,0.77087,0.77424,0.77081,0.77283,11999.00000,21,0.00000,
