time,open,high,low,close,tick_volume,spread,real_volume
2025-05-02 07:35:00,0.64090,0.64145,0.64085,0.64129,221,1,0
2025-05-02 07:40:00,0.64129,0.64143,0.64112,0.64113,139,1,0
2025-05-02 07:45:00,0.64113,0.64121,0.64104,0.64116,127,1,0
2025-05-02 07:50:00,0.64117,0.64118,0.64053,0.64058,140,1,0
2025-05-02 07:55:00,0.64058,0.64129,0.64058,0.64128,231,1,0
2025-05-02 08:00:00,0.64128,0.64131,0.64104,0.64117,198,1,0
2025-05-02 08:05:00,0.64117,0.64124,0.64088,0.64120,160,1,0
2025-05-02 08:10:00,0.64120,0.64130,0.64108,0.64130,176,1,0
2025-05-02 08:15:00,0.64130,0.64134,0.64115,0.64119,124,1,0
2025-05-02 08:20:00,0.64119,0.64119,0.64090,0.64098,88,1,0
2025-05-02 08:25:00,0.64098,0.64120,0.64082,0.64114,122,1,0
2025-05-02 08:30:00,0.64114,0.64151,0.64108,0.64140,186,1,0
2025-05-02 08:35:00,0.64140,0.64146,0.64134,0.64139,122,1,0
2025-05-02 08:40:00,0.64139,0.64146,0.64119,0.64131,146,1,0
2025-05-02 08:45:00,0.64131,0.64152,0.64092,0.64102,164,1,0
2025-05-02 08:50:00,0.64102,0.64125,0.64099,0.64125,144,1,0
2025-05-02 08:55:00,0.64125,0.64147,0.64087,0.64089,177,1,0
2025-05-02 09:00:00,0.64087,0.64095,0.64048,0.64053,258,1,0
2025-05-02 09:05:00,0.64053,0.64134,0.64052,0.64132,241,1,0
2025-05-02 09:10:00,0.64133,0.64137,0.64106,0.64129,226,1,0
2025-05-02 09:15:00,0.64129,0.64180,0.64127,0.64175,295,1,0
2025-05-02 09:20:00,0.64175,0.64216,0.64174,0.64200,268,1,0
2025-05-02 09:25:00,0.64200,0.64229,0.64185,0.64227,246,1,0
2025-05-02 09:30:00,0.64226,0.64229,0.64187,0.64189,233,1,0
2025-05-02 09:35:00,0.64189,0.64197,0.64128,0.64144,254,1,0
2025-05-02 09:40:00,0.64144,0.64147,0.64118,0.64125,232,1,0
2025-05-02 09:45:00,0.64125,0.64152,0.64093,0.64134,296,1,0
2025-05-02 09:50:00,0.64134,0.64136,0.64096,0.64101,238,1,0
2025-05-02 09:55:00,0.64101,0.64127,0.64094,0.64127,198,1,0
2025-05-02 10:00:00,0.64127,0.64177,0.64111,0.64172,365,1,0
2025-05-02 10:05:00,0.64174,0.64201,0.64163,0.64201,269,1,0
2025-05-02 10:10:00,0.64201,0.64212,0.64163,0.64172,238,1,0
2025-05-02 10:15:00,0.64172,0.64194,0.64164,0.64184,175,1,0
2025-05-02 10:20:00,0.64178,0.64187,0.64136,0.64187,276,1,0
2025-05-02 10:25:00,0.64187,0.64199,0.64169,0.64172,198,1,0
2025-05-02 10:30:00,0.64172,0.64188,0.64162,0.64184,178,1,0
2025-05-02 10:35:00,0.64184,0.64185,0.64150,0.64164,250,1,0
2025-05-02 10:40:00,0.64164,0.64202,0.64161,0.64194,267,1,0
2025-05-02 10:45:00,0.64196,0.64208,0.64180,0.64197,260,1,0
2025-05-02 10:50:00,0.64199,0.64206,0.64195,0.64198,213,1,0
2025-05-02 10:55:00,0.64197,0.64204,0.64146,0.64146,220,1,0
2025-05-02 11:00:00,0.64148,0.64164,0.64120,0.64121,302,1,0
2025-05-02 11:05:00,0.64121,0.64139,0.64098,0.64139,251,1,0
2025-05-02 11:10:00,0.64139,0.64151,0.64118,0.64138,261,1,0
2025-05-02 11:15:00,0.64138,0.64170,0.64138,0.64164,173,1,0
2025-05-02 11:20:00,0.64164,0.64170,0.64125,0.64167,260,1,0
2025-05-02 11:25:00,0.64167,0.64176,0.64159,0.64170,186,1,0
2025-05-02 11:30:00,0.64171,0.64199,0.64159,0.64198,213,1,0
2025-05-02 11:35:00,0.64197,0.64210,0.64177,0.64195,228,1,0
2025-05-02 11:40:00,0.64195,0.64195,0.64176,0.64176,185,1,0
2025-05-02 11:45:00,0.64176,0.64213,0.64176,0.64210,201,1,0
2025-05-02 11:50:00,0.64210,0.64211,0.64188,0.64194,219,1,0
2025-05-02 11:55:00,0.64194,0.64204,0.64174,0.64198,164,1,0
2025-05-02 12:00:00,0.64197,0.64219,0.64191,0.64193,180,1,0
2025-05-02 12:05:00,0.64193,0.64198,0.64165,0.64195,165,1,0
