time,open,high,low,close,tick_volume,spread,real_volume,volume
2015-01-02 00:00:00,120.40100,120.74100,119.80800,120.41900,29601.00000,1,36046585000.00000,
2015-01-05 00:00:00,120.36300,120.64300,119.37300,119.62600,69509.00000,1,91534578000.00000,
2015-01-06 00:00:00,119.59200,119.63900,118.05300,118.29000,74449.00000,1,94640659000.00000,
2015-01-07 00:00:00,118.29000,119.64700,118.29000,119.24100,81499.00000,1,83002975000.00000,
2015-01-08 00:00:00,119.24000,119.95600,119.15200,119.61900,78444.00000,1,65627198000.00000,
2015-01-09 00:00:00,119.55900,119.87500,118.37600,118.37600,127639.00000,1,194624494000.00000,
2015-01-12 00:00:00,118.31700,119.31700,118.10100,118.33900,242241.00000,1,483837350000.00000,
2015-01-13 00:00:00,118.33900,118.84700,117.53600,117.92100,282649.00000,1,550127825000.00000,
2015-01-14 00:00:00,117.92100,117.95700,116.06800,117.31700,302038.00000,1,573409155000.00000,
2015-01-15 00:00:00,117.31900,117.94000,116.13900,116.14700,330141.00000,1,494475304000.00000,
2015-01-16 00:00:00,116.14700,117.75600,115.85000,117.61400,227005.00000,1,278673917000.00000,
2015-01-19 00:00:00,117.47600,117.77600,116.91600,117.54000,58274.00000,6,0.00000,
2015-01-20 00:00:00,117.56800,118.85800,117.55600,118.79200,56341.00000,6,0.00000,
2015-01-21 00:00:00,118.79300,118.81800,117.17300,117.94800,61288.00000,6,0.00000,
2015-01-22 00:00:00,117.96100,118.65800,117.24500,118.46500,57786.00000,6,0.00000,
2015-01-23 00:00:00,118.48100,118.80700,117.53900,117.73300,57981.00000,7,0.00000,
2015-01-26 00:00:00,117.50600,118.49400,117.25700,118.44600,47259.00000,6,0.00000,
2015-01-27 00:00:00,118.45200,118.65100,117.33400,117.86200,60004.00000,2,0.00000,
2015-01-28 00:00:00,117.86500,118.25900,117.25000,117.52100,70361.00000,2,0.00000,
2015-01-29 00:00:00,117.53100,118.48400,117.38100,118.26800,56016.00000,2,14000000.00000,
2015-01-30 00:00:00,118.29600,118.45300,117.29600,117.47000,51983.00000,6,0.00000,
2015-02-02 00:00:00,116.93000,117.87300,116.93000,117.58100,69637.00000,2,0.00000,
2015-02-03 00:00:00,117.53000,117.74100,116.87200,117.55700,73829.00000,2,0.00000,
2015-02-04 00:00:00,117.57300,117.99600,117.07000,117.26600,70108.00000,1,0.00000,
2015-02-05 00:00:00,117.27000,117.59300,117.01900,117.51800,73039.00000,7,0.00000,
2015-02-06 00:00:00,117.51700,119.21800,117.15200,119.09800,71495.00000,7,0.00000,
2015-02-09 00:00:00,119.02100,119.09100,118.32900,118.62300,68747.00000,6,0.00000,
2015-02-10 00:00:00,118.63400,119.61200,118.39800,119.42000,70378.00000,7,0.00000,
2015-02-11 00:00:00,119.42100,120.47100,119.28300,120.44500,68687.00000,6,0.00000,
2015-02-12 00:00:00,120.44300,120.46500,118.50900,119.10200,79269.00000,6,0.00000,
2015-02-13 00:00:00,119.10100,119.19500,118.41000,118.65200,64922.00000,7,0.00000,
2015-02-16 00:00:00,118.44300,118.77200,118.27700,118.47000,53838.00000,7,0.00000,
2015-02-17 00:00:00,118.46900,119.41300,118.23300,119.24100,65930.00000,7,0.00000,
2015-02-18 00:00:00,119.23900,119.40800,118.54100,118.78000,68652.00000,7,0.00000,
2015-02-19 00:00:00,118.78100,119.17500,118.43200,118.93900,63728.00000,7,0.00000,
2015-02-20 00:00:00,118.94000,119.18600,118.30100,118.99300,68226.00000,1,0.00000,
2015-02-23 00:00:00,119.09700,119.35100,118.73600,118.80900,55689.00000,7,0.00000,
2015-02-24 00:00:00,118.81200,119.81700,118.76400,118.96600,60863.00000,7,0.00000,
2015-02-25 00:00:00,118.96200,119.06300,118.62400,118.85600,57624.00000,7,0.00000,
2015-02-26 00:00:00,118.84900,119.49900,118.67800,119.41100,60093.00000,7,0.00000,
2015-02-27 00:00:00,119.41200,119.79500,119.11500,119.62200,62144.00000,6,0.00000,
2015-03-02 00:00:00,119.69800,120.18900,119.62900,120.12600,54384.00000,7,0.00000,
2015-03-03 00:00:00,120.12600,120.26200,119.38100,119.71900,60058.00000,7,0.00000,
2015-03-04 00:00:00,119.72400,119.82300,119.46900,119.66800,58382.00000,6,0.00000,
2015-03-05 00:00:00,119.66700,120.39300,119.62700,120.12600,58980.00000,7,0.00000,
2015-03-06 00:00:00,120.12700,121.27500,119.90200,120.83500,64189.00000,7,0.00000,
2015-03-09 00:00:00,120.80300,121.41000,120.60900,121.20000,59867.00000,2,0.00000,
2015-03-10 00:00:00,121.20100,122.02100,120.92100,121.17300,79950.00000,6,0.00000,
2015-03-11 00:00:00,121.18500,121.62200,120.85200,121.48200,77275.00000,7,0.00000,
2015-03-12 00:00:00,121.48200,121.66600,120.65500,121.28300,70532.00000,7,0.00000,
2015-03-13 00:00:00,121.28800,121.56800,121.13100,121.36700,71800.00000,6,0.00000,
2015-03-16 00:00:00,121.37500,121.45800,121.08800,121.36700,66841.00000,1,0.00000,
2015-03-17 00:00:00,121.40000,121.51500,121.11100,121.34200,54347.00000,1,0.00000,
2015-03-18 00:00:00,121.35700,121.40600,119.29300,120.21100,61890.00000,1,0.00000,
2015-03-19 00:00:00,120.20200,121.02700,119.67400,120.78400,89680.00000,2,0.00000,
2015-03-20 00:00:00,120.78700,121.19700,119.89500,120.01400,66641.00000,7,0.00000,
2015-03-23 00:00:00,119.83800,120.15900,119.58100,119.69200,65839.00000,6,0.00000,
2015-03-24 00:00:00,119.69700,119.97800,119.21700,119.72200,60668.00000,10,0.00000,
2015-03-25 00:00:00,119.72300,119.82100,119.23100,119.46500,53775.00000,10,0.00000,
2015-03-26 00:00:00,119.46600,119.56800,118.32400,119.21800,81618.00000,7,0.00000,
2015-03-27 00:00:00,119.21900,119.48500,118.92900,119.12800,72636.00000,7,0.00000,
2015-03-30 00:00:00,119.12800,120.22300,119.10900,120.05400,64538.00000,7,0.00000,
2015-03-31 00:00:00,120.05600,120.36000,119.77300,120.11300,58680.00000,10,0.00000,
2015-04-01 00:00:00,120.09200,120.32400,119.41000,119.75300,66268.00000,7,0.00000,
2015-04-02 00:00:00,119.74700,119.89000,119.44800,119.71000,53043.00000,5,0.00000,
2015-04-03 00:00:00,119.71800,119.94200,118.71600,118.93900,34564.00000,7,0.00000,
2015-04-06 00:00:00,118.93900,119.67600,118.79700,119.52600,35726.00000,2,0.00000,
2015-04-07 00:00:00,119.52300,120.44400,119.43500,120.25700,53086.00000,4,0.00000,
2015-04-08 00:00:00,120.26500,120.34400,119.63900,120.12400,64876.00000,4,0.00000,
2015-04-09 00:00:00,120.12600,120.73600,119.85600,120.56900,57723.00000,4,0.00000,
2015-04-10 00:00:00,120.56500,120.62100,120.05200,120.18400,56370.00000,4,0.00000,
2015-04-13 00:00:00,120.18400,120.84100,119.69200,120.12000,55857.00000,4,0.00000,
2015-04-14 00:00:00,120.13300,120.16900,119.06800,119.38600,65771.00000,4,0.00000,
2015-04-15 00:00:00,119.38200,119.74100,118.78600,119.16400,62590.00000,4,0.00000,
2015-04-16 00:00:00,119.16400,119.46400,118.79100,118.93800,75045.00000,7,0.00000,
2015-04-17 00:00:00,118.93800,119.25500,118.56600,118.93100,68037.00000,4,0.00000,
2015-04-20 00:00:00,118.93100,119.43200,118.52600,119.19800,54551.00000,4,0.00000,
2015-04-21 00:00:00,119.19800,119.82700,119.16100,119.63000,70734.00000,4,0.00000,
2015-04-22 00:00:00,119.63000,119.95700,119.33900,119.85800,77478.00000,6,0.00000,
2015-04-23 00:00:00,119.85800,120.08900,119.42100,119.58000,85166.00000,6,0.00000,
2015-04-24 00:00:00,119.58000,119.65400,118.82200,118.99200,83454.00000,6,0.00000,
2015-04-27 00:00:00,118.87700,119.42900,118.77100,119.03300,62471.00000,6,0.00000,
2015-04-28 00:00:00,119.02300,119.19300,118.77000,118.88900,69245.00000,6,0.00000,
2015-04-29 00:00:00,118.85000,119.35700,118.60400,119.02900,79519.00000,6,0.00000,
2015-04-30 00:00:00,119.02800,119.89000,118.49200,119.39500,102970.00000,6,0.00000,
