time,open,high,low,close,volume,spread,tick_volume,real_volume
2023-10-31 10:45:00,150.11800,150.30900,150.07000,150.28200,1109.00000,0,,
2023-10-31 11:00:00,150.28200,150.43600,150.28200,150.38000,1266.00000,0,,
2023-10-31 11:15:00,150.37700,150.40900,150.23000,150.37400,1089.00000,0,,
2023-10-31 11:30:00,150.37600,150.41100,150.30900,150.32800,988.00000,0,,
2023-10-31 11:45:00,150.32800,150.43900,150.32400,150.40800,851.00000,0,,
2023-10-31 12:00:00,150.40800,150.46600,150.08600,150.40000,1339.00000,0,,
2023-10-31 12:15:00,150.40000,150.49800,150.31200,150.43400,980.00000,0,,
2023-10-31 12:30:00,150.43000,150.48900,150.42400,150.44500,838.00000,0,,
2023-10-31 12:45:00,150.44400,150.71800,150.41700,150.68300,1654.00000,0,,
2023-10-31 13:00:00,150.67500,150.75700,150.56100,150.67600,1246.00000,0,,
2023-10-31 13:15:00,150.67100,150.70700,150.65000,150.68300,873.00000,0,,
2023-10-31 13:30:00,150.68400,150.72400,150.66400,150.70000,781.00000,0,,
2023-10-31 13:45:00,150.69800,150.71900,150.66400,150.68400,570.00000,0,,
2023-10-31 14:00:00,150.68600,150.70600,150.63700,150.66000,721.00000,0,,
2023-10-31 14:15:00,150.66100,150.70800,150.65000,150.70600,567.00000,0,,
2023-10-31 14:30:00,150.70700,150.71800,150.67700,150.71600,463.00000,0,,
2023-10-31 14:45:00,150.71400,150.77600,150.67400,150.73800,663.00000,0,,
2023-10-31 15:00:00,150.73800,150.73800,150.65000,150.65400,737.00000,0,,
2023-10-31 15:15:00,150.65300,150.68500,150.63600,150.68300,667.00000,0,,
2023-10-31 15:30:00,150.67900,150.88700,150.67900,150.88100,1519.00000,0,,
2023-10-31 15:45:00,150.88400,150.95000,150.83200,150.93200,1142.00000,0,,
2023-10-31 16:00:00,150.93800,150.97800,150.82100,150.93800,1110.00000,0,,
2023-10-31 16:15:00,150.93800,150.98500,150.92200,150.96400,835.00000,0,,
2023-10-31 16:30:00,150.96400,150.99100,150.92200,150.92600,924.00000,0,,
2023-10-31 16:45:00,150.92700,150.99000,150.84700,150.98600,901.00000,0,,
2023-10-31 17:00:00,150.98800,151.19400,150.87900,151.03600,1497.00000,0,,
2023-10-31 17:15:00,151.03600,151.15600,151.02400,151.09100,1230.00000,0,,
