time,open,high,low,close,tick_volume,spread,real_volume,volume
2014-12-31 16:00:00,1.15943,1.16175,1.15644,1.16143,6850.00000,1,7556500000.00000,
2015-01-02 08:00:00,1.16483,1.16604,1.16432,1.16602,8702.00000,9,0.00000,
2015-01-02 12:00:00,1.16604,1.16957,1.16534,1.16956,10651.00000,9,0.00000,
2015-01-02 16:00:00,1.16956,1.17478,1.16924,1.17411,17272.00000,9,0.00000,
2015-01-02 20:00:00,1.17412,1.17848,1.17373,1.17826,9122.00000,9,0.00000,
2015-01-05 00:00:00,1.17802,1.18407,1.17733,1.17925,12087.00000,18,0.00000,
2015-01-05 04:00:00,1.17924,1.18118,1.17821,1.18051,8506.00000,9,0.00000,
2015-01-05 08:00:00,1.18052,1.18111,1.17715,1.17722,12559.00000,9,0.00000,
2015-01-05 12:00:00,1.17729,1.18093,1.17611,1.17809,15535.00000,7,0.00000,
2015-01-05 16:00:00,1.17807,1.17994,1.17667,1.17843,15974.00000,8,0.00000,
2015-01-05 20:00:00,1.17844,1.17899,1.17428,1.17608,9263.00000,9,0.00000,
2015-01-06 00:00:00,1.17609,1.17656,1.17414,1.17462,6847.00000,18,0.00000,
2015-01-06 04:00:00,1.17460,1.17496,1.17307,1.17393,7057.00000,9,0.00000,
2015-01-06 08:00:00,1.17392,1.17776,1.17386,1.17683,14399.00000,9,0.00000,
2015-01-06 12:00:00,1.17682,1.17849,1.17590,1.17685,14756.00000,9,0.00000,
2015-01-06 16:00:00,1.17684,1.18132,1.17520,1.18130,20239.00000,8,0.00000,
2015-01-06 20:00:00,1.18129,1.18385,1.18083,1.18344,9797.00000,10,0.00000,
2015-01-07 00:00:00,1.18345,1.18440,1.18229,1.18268,6340.00000,18,0.00000,
2015-01-07 04:00:00,1.18267,1.18429,1.18227,1.18356,7240.00000,9,0.00000,
2015-01-07 08:00:00,1.18355,1.18673,1.18278,1.18667,14354.00000,8,0.00000,
2015-01-07 12:00:00,1.18668,1.18673,1.18126,1.18487,18267.00000,9,0.00000,
2015-01-07 16:00:00,1.18486,1.18666,1.18183,1.18514,17175.00000,9,0.00000,
2015-01-07 20:00:00,1.18512,1.18727,1.18133,1.18133,13048.00000,9,0.00000,
2015-01-08 00:00:00,1.18130,1.18247,1.18073,1.18213,7130.00000,18,0.00000,
2015-01-08 04:00:00,1.18215,1.18298,1.18183,1.18263,6248.00000,9,0.00000,
2015-01-08 08:00:00,1.18261,1.18381,1.18071,1.18134,12909.00000,8,0.00000,
2015-01-08 12:00:00,1.18131,1.18282,1.17962,1.18199,13312.00000,7,0.00000,
2015-01-08 16:00:00,1.18200,1.18373,1.18058,1.18161,17322.00000,9,0.00000,
2015-01-08 20:00:00,1.18161,1.18432,1.18143,1.18266,9676.00000,9,0.00000,
2015-01-09 00:00:00,1.18262,1.18406,1.18136,1.18197,6996.00000,18,0.00000,
2015-01-09 04:00:00,1.18196,1.18243,1.18108,1.18225,5693.00000,9,0.00000,
2015-01-09 08:00:00,1.18226,1.18500,1.18219,1.18492,10812.00000,9,0.00000,
2015-01-09 12:00:00,1.18490,1.18891,1.18034,1.18707,16055.00000,8,0.00000,
2015-01-09 16:00:00,1.18708,1.18764,1.18364,1.18581,21434.00000,8,0.00000,
2015-01-09 20:00:00,1.18585,1.18774,1.18484,1.18638,8782.00000,9,0.00000,
2015-01-12 00:00:00,1.18619,1.18644,1.18402,1.18604,5828.00000,18,0.00000,
2015-01-12 04:00:00,1.18605,1.18653,1.18379,1.18395,6351.00000,9,0.00000,
2015-01-12 08:00:00,1.18391,1.18827,1.18348,1.18796,13927.00000,9,0.00000,
2015-01-12 12:00:00,1.18797,1.19135,1.18705,1.19075,14333.00000,8,0.00000,
2015-01-12 16:00:00,1.19076,1.19405,1.19035,1.19361,16762.00000,7,0.00000,
2015-01-12 20:00:00,1.19362,1.19734,1.19341,1.19734,10403.00000,9,0.00000,
2015-01-13 00:00:00,1.19736,1.19767,1.19558,1.19573,8150.00000,18,0.00000,
2015-01-13 04:00:00,1.19572,1.19651,1.19414,1.19596,7657.00000,9,0.00000,
2015-01-13 08:00:00,1.19592,1.19912,1.19499,1.19803,15139.00000,9,0.00000,
2015-01-13 12:00:00,1.19803,1.19929,1.19615,1.19673,14999.00000,9,0.00000,
2015-01-13 16:00:00,1.19672,1.19682,1.19255,1.19467,19092.00000,9,0.00000,
2015-01-13 20:00:00,1.19470,1.19727,1.19403,1.19576,12640.00000,8,0.00000,
2015-01-14 00:00:00,1.19575,1.19702,1.19469,1.19698,8487.00000,18,0.00000,
2015-01-14 04:00:00,1.19697,1.19923,1.19697,1.19889,8347.00000,9,0.00000,
2015-01-14 08:00:00,1.19890,1.20166,1.19642,1.19743,17306.00000,8,0.00000,
2015-01-14 12:00:00,1.19740,1.19827,1.19417,1.19484,18178.00000,8,0.00000,
2015-01-14 16:00:00,1.19483,1.19707,1.19286,1.19688,20059.00000,9,0.00000,
2015-01-14 20:00:00,1.19684,1.20004,1.19418,1.19488,14409.00000,9,0.00000,
2015-01-15 00:00:00,1.19490,1.19595,1.19397,1.19498,9472.00000,18,0.00000,
2015-01-15 04:00:00,1.19499,1.19736,1.19482,1.19702,7478.00000,10,0.00000,
2015-01-15 08:00:00,1.19702,1.19909,1.19482,1.19600,15651.00000,9,0.00000,
2015-01-15 12:00:00,1.19601,1.19945,1.18027,1.18776,29372.00000,8,0.00000,
