time,open,high,low,close,tick_volume,spread,real_volume
2025-04-25 23:00:00,65.90800,66.08700,65.84400,65.89500,488,21,0
2025-04-28 01:00:00,66.09900,66.45600,65.78900,66.12000,909,21,0
2025-04-28 02:00:00,66.13100,66.15900,65.81700,65.85300,407,21,0
2025-04-28 03:00:00,65.85100,65.98300,65.80300,65.88000,1017,21,0
2025-04-28 04:00:00,65.89600,66.10700,65.66000,65.68000,2120,21,0
2025-04-28 05:00:00,65.68200,65.72200,65.59900,65.62300,926,21,0
2025-04-28 06:00:00,65.62600,66.00800,65.61400,65.87500,1013,21,0
2025-04-28 07:00:00,65.87700,66.03700,65.84400,66.01200,393,21,0
2025-04-28 08:00:00,66.01500,66.16100,65.97500,66.14600,1312,21,0
2025-04-28 09:00:00,66.15300,66.21300,65.92000,66.02900,1669,21,0
2025-04-28 10:00:00,66.02700,66.02700,65.79700,65.85900,1655,21,0
2025-04-28 11:00:00,65.86000,65.92800,65.61900,65.64500,2051,21,0
2025-04-28 12:00:00,65.64600,65.69100,65.49800,65.50100,1587,21,0
2025-04-28 13:00:00,65.50800,65.56500,65.31600,65.46200,1684,21,0
2025-04-28 14:00:00,65.47100,65.66700,65.36100,65.60200,1838,21,0
2025-04-28 15:00:00,65.61200,65.74100,65.42100,65.60100,2415,21,0
2025-04-28 16:00:00,65.59700,65.79600,65.04100,65.06200,5144,21,0
2025-04-28 17:00:00,65.06300,65.18400,64.72100,64.79100,6253,21,0
2025-04-28 18:00:00,64.79000,64.88600,64.33700,64.45800,5239,21,0
2025-04-28 19:00:00,64.45500,64.56700,64.24800,64.32300,3042,21,0
2025-04-28 20:00:00,64.32200,64.54500,64.20400,64.50400,2637,21,0
2025-04-28 21:00:00,64.49900,64.79100,64.48200,64.66000,2135,21,0
2025-04-28 22:00:00,64.66600,64.74800,64.65400,64.68900,1020,21,0
2025-04-28 23:00:00,64.68900,64.69300,64.53900,64.57500,468,21,0
2025-04-29 03:00:00,64.57500,64.66800,64.46700,64.53800,855,21,0
2025-04-29 04:00:00,64.52100,64.67400,64.45800,64.62600,1801,21,0
2025-04-29 05:00:00,64.62600,64.75900,64.35800,64.37200,1426,21,0
2025-04-29 06:00:00,64.37200,64.45700,64.27100,64.36600,963,21,0
2025-04-29 07:00:00,64.36700,64.37800,64.20000,64.23700,571,21,0
2025-04-29 08:00:00,64.23900,64.28100,63.92900,64.11400,1651,21,0
2025-04-29 09:00:00,64.11700,64.26400,64.00900,64.09600,1650,21,0
2025-04-29 10:00:00,64.10000,64.14700,63.76800,63.84900,1799,21,0
2025-04-29 11:00:00,63.86100,64.28900,63.58200,63.59500,3084,21,0
2025-04-29 12:00:00,63.59900,64.10300,63.56900,63.83500,2798,21,0
