time,open,high,low,close,tick_volume,spread,real_volume
2025-05-02 07:35:00,62.42600,62.48500,62.42500,62.46200,77,21,0
2025-05-02 07:40:00,62.46100,62.46100,62.42300,62.45700,39,21,0
2025-05-02 07:45:00,62.45900,62.46600,62.44600,62.45600,46,21,0
2025-05-02 07:50:00,62.46000,62.49200,62.46000,62.46600,48,21,0
2025-05-02 07:55:00,62.46200,62.46800,62.45200,62.45500,24,21,0
2025-05-02 08:00:00,62.45600,62.46900,62.42800,62.45300,69,21,0
2025-05-02 08:05:00,62.44800,62.45600,62.40700,62.40700,71,21,0
2025-05-02 08:10:00,62.40400,62.42200,62.33900,62.36400,64,21,0
2025-05-02 08:15:00,62.36000,62.38000,62.34000,62.36400,67,21,0
2025-05-02 08:20:00,62.36200,62.38700,62.33100,62.37200,65,21,0
2025-05-02 08:25:00,62.36300,62.36300,62.30600,62.34100,58,21,0
2025-05-02 08:30:00,62.34300,62.42800,62.34300,62.41900,73,21,0
2025-05-02 08:35:00,62.41500,62.41500,62.34900,62.36100,82,21,0
2025-05-02 08:40:00,62.36700,62.36900,62.29300,62.30700,62,21,0
2025-05-02 08:45:00,62.30500,62.32600,62.29100,62.29400,53,21,0
2025-05-02 08:50:00,62.28500,62.30900,62.27500,62.29900,47,21,0
2025-05-02 08:55:00,62.31200,62.33600,62.29500,62.29500,65,21,0
2025-05-02 09:00:00,62.29300,62.35200,62.23000,62.29300,145,21,0
2025-05-02 09:05:00,62.29300,62.37500,62.29100,62.36800,100,21,0
2025-05-02 09:10:00,62.36500,62.43300,62.36200,62.40500,99,21,0
2025-05-02 09:15:00,62.40500,62.45700,62.39900,62.44200,121,21,0
2025-05-02 09:20:00,62.44600,62.46200,62.43100,62.44700,87,21,0
2025-05-02 09:25:00,62.45000,62.45400,62.41700,62.45400,91,21,0
2025-05-02 09:30:00,62.45300,62.47200,62.42800,62.43600,108,21,0
2025-05-02 09:35:00,62.43400,62.45200,62.40600,62.41200,89,21,0
2025-05-02 09:40:00,62.40400,62.42200,62.33200,62.33900,77,21,0
2025-05-02 09:45:00,62.34900,62.38400,62.21800,62.22700,123,21,0
2025-05-02 09:50:00,62.22100,62.22400,62.13800,62.15500,95,21,0
2025-05-02 09:55:00,62.15700,62.15900,62.09300,62.12400,106,21,0
2025-05-02 10:00:00,62.12800,62.30000,62.10600,62.16100,251,21,0
2025-05-02 10:05:00,62.15800,62.17800,62.10200,62.15300,177,21,0
2025-05-02 10:10:00,62.14300,62.18300,62.05100,62.07700,213,21,0
2025-05-02 10:15:00,62.07900,62.10500,61.98300,62.03900,162,21,0
2025-05-02 10:20:00,62.04700,62.17500,62.04600,62.10200,189,21,0
2025-05-02 10:25:00,62.10000,62.23500,62.10000,62.21200,169,21,0
2025-05-02 10:30:00,62.21800,62.29300,62.17600,62.27400,184,21,0
2025-05-02 10:35:00,62.27000,62.29200,62.11200,62.13000,184,21,0
2025-05-02 10:40:00,62.12600,62.16600,62.11100,62.14700,128,21,0
2025-05-02 10:45:00,62.14900,62.20600,62.07300,62.07600,135,21,0
2025-05-02 10:50:00,62.08100,62.11000,61.97700,62.03100,194,21,0
2025-05-02 10:55:00,62.03000,62.05400,61.97900,61.97900,179,21,0
2025-05-02 11:00:00,62.03900,62.16700,61.94000,62.15700,299,21,0
2025-05-02 11:05:00,62.15900,62.23800,62.15400,62.16800,256,21,0
2025-05-02 11:10:00,62.16700,62.24200,62.14600,62.16300,213,21,0
2025-05-02 11:15:00,62.16400,62.21000,62.01900,62.01900,209,21,0
2025-05-02 11:20:00,62.01800,62.04400,61.93600,62.03500,226,21,0
2025-05-02 11:25:00,62.03600,62.06600,61.92800,61.96700,378,21,0
2025-05-02 11:30:00,61.96300,61.98600,61.82600,61.84100,366,21,0
2025-05-02 11:35:00,61.83700,61.94600,61.81500,61.93800,211,21,0
2025-05-02 11:40:00,61.93500,61.96600,61.86200,61.87000,175,21,0
2025-05-02 11:45:00,61.84500,61.92100,61.77800,61.79200,168,21,0
2025-05-02 11:50:00,61.80300,61.87400,61.74100,61.77600,210,21,0
2025-05-02 11:55:00,61.76900,61.79300,61.64800,61.66400,242,21,0
2025-05-02 12:00:00,61.66600,61.82800,61.66300,61.74800,279,21,0
2025-05-02 12:05:00,61.75000,61.80400,61.74400,61.77900,161,21,0
2025-05-02 12:10:00,61.75700,61.82100,61.73500,61.79000,151,21,0
2025-05-02 12:15:00,61.78900,61.78900,61.58700,61.60300,220,21,0
2025-05-02 12:20:00,61.60600,61.63200,61.55000,61.59300,141,21,0
2025-05-02 12:25:00,61.59000,61.66700,61.56400,61.60900,181,21,0
2025-05-02 12:30:00,61.60000,61.72500,61.60000,61.70400,215,21,0
2025-05-02 12:35:00,61.69900,61.70800,61.64800,61.66800,119,21,0
2025-05-02 12:40:00,61.66900,61.71900,61.56600,61.57700,237,21,0
2025-05-02 12:45:00,61.56900,61.57400,61.51800,61.54200,217,21,0
2025-05-02 12:50:00,61.54100,61.69300,61.53400,61.67300,176,21,0
2025-05-02 12:55:00,61.67000,61.73000,61.66900,61.69900,147,21,0
2025-05-02 13:00:00,61.69300,61.75600,61.67600,61.74700,179,21,0
2025-05-02 13:05:00,61.74800,61.80500,61.73600,61.77600,185,21,0
2025-05-02 13:10:00,61.78600,61.78600,61.70700,61.74500,130,21,0
2025-05-02 13:15:00,61.73800,61.83800,61.68200,61.68500,168,21,0
2025-05-02 13:20:00,61.68200,61.70300,61.61200,61.61500,140,21,0
2025-05-02 13:25:00,61.61000,61.64200,61.59100,61.61800,127,21,0
2025-05-02 13:30:00,61.61100,61.68300,61.60800,61.68300,140,21,0
2025-05-02 13:35:00,61.68800,61.75300,61.63800,61.68000,149,21,0
2025-05-02 13:40:00,61.67900,61.76000,61.66600,61.75400,191,21,0
2025-05-02 13:45:00,61.74400,61.81700,61.72100,61.72400,162,21,0
2025-05-02 13:50:00,61.72100,61.84000,61.71600,61.80900,130,21,0
2025-05-02 13:55:00,61.81300,61.81300,61.73500,61.76500,118,21,0
