time,open,high,low,close,volume,spread,tick_volume,real_volume
2022-08-16 14:00:00,1.20223,1.20277,1.20130,1.20215,3598.00000,0,,
2022-08-16 15:00:00,1.20212,1.20576,1.20185,1.20551,4622.00000,0,,
2022-08-16 16:00:00,1.20550,1.20950,1.20487,1.20924,5662.00000,0,,
2022-08-16 17:00:00,1.20923,1.21179,1.20791,1.20953,5994.00000,0,,
2022-08-16 18:00:00,1.20953,1.21073,1.20861,1.20890,3744.00000,0,,
2022-08-16 19:00:00,1.20890,1.20896,1.20745,1.20812,2593.00000,0,,
2022-08-16 20:00:00,1.20813,1.20958,1.20792,1.20957,1910.00000,0,,
2022-08-16 21:00:00,1.20956,1.21046,1.20828,1.20893,2883.00000,0,,
2022-08-16 22:00:00,1.20895,1.20956,1.20841,1.20944,2729.00000,0,,
2022-08-16 23:00:00,1.20944,1.20997,1.20923,1.20972,745.00000,0,,
2022-08-17 00:00:00,1.20915,1.20973,1.20833,1.20895,2858.00000,17,,
2022-08-17 01:00:00,1.20892,1.20979,1.20892,1.20962,3107.00000,0,,
2022-08-17 02:00:00,1.20966,1.21019,1.20934,1.20941,1196.00000,0,,
2022-08-17 03:00:00,1.20942,1.21083,1.20941,1.21077,2331.00000,0,,
2022-08-17 04:00:00,1.21076,1.21153,1.21019,1.21091,2446.00000,0,,
2022-08-17 05:00:00,1.21092,1.21156,1.21039,1.21053,2580.00000,0,,
2022-08-17 06:00:00,1.21052,1.21113,1.21016,1.21072,2059.00000,0,,
2022-08-17 07:00:00,1.21072,1.21223,1.20978,1.21191,1422.00000,0,,
2022-08-17 08:00:00,1.21190,1.21240,1.21154,1.21200,1941.00000,0,,
2022-08-17 09:00:00,1.21202,1.21423,1.20982,1.21082,4260.00000,0,,
2022-08-17 10:00:00,1.21081,1.21088,1.20814,1.20978,5285.00000,0,,
2022-08-17 11:00:00,1.20981,1.21201,1.20777,1.21037,4262.00000,0,,
2022-08-17 12:00:00,1.21037,1.21145,1.20944,1.21096,3800.00000,0,,
2022-08-17 13:00:00,1.21095,1.21105,1.20928,1.21020,3989.00000,0,,
2022-08-17 14:00:00,1.21021,1.21024,1.20613,1.20792,4776.00000,0,,
2022-08-17 15:00:00,1.20790,1.20819,1.20480,1.20625,6175.00000,0,,
2022-08-17 16:00:00,1.20623,1.20755,1.20513,1.20663,6216.00000,0,,
2022-08-17 17:00:00,1.20660,1.20956,1.20403,1.20444,6161.00000,0,,
2022-08-17 18:00:00,1.20443,1.20525,1.20282,1.20286,4278.00000,0,,
2022-08-17 19:00:00,1.20290,1.20472,1.20282,1.20396,3379.00000,0,,
2022-08-17 20:00:00,1.20398,1.20504,1.20354,1.20438,2970.00000,0,,
2022-08-17 21:00:00,1.20436,1.20879,1.20426,1.20637,7673.00000,0,,
2022-08-17 22:00:00,1.20638,1.20722,1.20460,1.20508,3796.00000,0,,
2022-08-17 23:00:00,1.20507,1.20534,1.20459,1.20486,772.00000,0,,
2022-08-18 00:00:00,1.20418,1.20511,1.20418,1.20485,2399.00000,19,,
2022-08-18 01:00:00,1.20479,1.20522,1.20458,1.20480,1990.00000,0,,
2022-08-18 02:00:00,1.20480,1.20506,1.20421,1.20452,1201.00000,0,,
2022-08-18 03:00:00,1.20456,1.20605,1.20427,1.20512,2569.00000,0,,
2022-08-18 04:00:00,1.20514,1.20590,1.20437,1.20449,3803.00000,0,,
2022-08-18 05:00:00,1.20452,1.20509,1.20404,1.20490,2425.00000,0,,
2022-08-18 06:00:00,1.20490,1.20527,1.20305,1.20349,2360.00000,0,,
2022-08-18 07:00:00,1.20350,1.20407,1.20335,1.20398,2135.00000,0,,
2022-08-18 08:00:00,1.20396,1.20503,1.20256,1.20268,2539.00000,0,,
2022-08-18 09:00:00,1.20266,1.20293,1.19947,1.20028,4638.00000,0,,
2022-08-18 10:00:00,1.20033,1.20308,1.20028,1.20264,5619.00000,0,,
2022-08-18 11:00:00,1.20267,1.20580,1.20265,1.20475,5379.00000,0,,
2022-08-18 12:00:00,1.20475,1.20744,1.20386,1.20699,4231.00000,0,,
2022-08-18 13:00:00,1.20700,1.20796,1.20506,1.20531,3927.00000,0,,
2022-08-18 14:00:00,1.20530,1.20739,1.20514,1.20634,4706.00000,0,,
2022-08-18 15:00:00,1.20632,1.20712,1.20355,1.20491,6173.00000,0,,
2022-08-18 16:00:00,1.20490,1.20533,1.20052,1.20073,6668.00000,0,,
2022-08-18 17:00:00,1.20075,1.20144,1.19877,1.20026,6001.00000,0,,
2022-08-18 18:00:00,1.20030,1.20139,1.19683,1.19688,4563.00000,0,,
2022-08-18 19:00:00,1.19689,1.19764,1.19356,1.19370,4055.00000,0,,
2022-08-18 20:00:00,1.19367,1.19431,1.19229,1.19245,4869.00000,0,,
2022-08-18 21:00:00,1.19244,1.19377,1.19229,1.19320,3412.00000,0,,
2022-08-18 22:00:00,1.19321,1.19439,1.19321,1.19367,1943.00000,0,,
2022-08-18 23:00:00,1.19362,1.19376,1.19301,1.19318,971.00000,0,,
2022-08-19 00:00:00,1.19246,1.19333,1.19212,1.19297,2922.00000,20,,
2022-08-19 01:00:00,1.19286,1.19353,1.19286,1.19291,2251.00000,0,,
2022-08-19 02:00:00,1.19298,1.19359,1.19290,1.19301,1952.00000,0,,
2022-08-19 03:00:00,1.19304,1.19334,1.19051,1.19060,3234.00000,0,,
2022-08-19 04:00:00,1.19061,1.19203,1.19048,1.19115,3051.00000,0,,
2022-08-19 05:00:00,1.19114,1.19262,1.19079,1.19240,2349.00000,0,,
2022-08-19 06:00:00,1.19244,1.19248,1.19129,1.19157,1594.00000,0,,
2022-08-19 07:00:00,1.19165,1.19166,1.18941,1.19019,1681.00000,0,,
2022-08-19 08:00:00,1.19018,1.19204,1.19016,1.19158,2153.00000,0,,
2022-08-19 09:00:00,1.19158,1.19252,1.18992,1.19048,4398.00000,0,,
2022-08-19 10:00:00,1.19049,1.19257,1.19010,1.19119,5396.00000,0,,
2022-08-19 11:00:00,1.19117,1.19120,1.18798,1.18954,4439.00000,0,,
2022-08-19 12:00:00,1.18954,1.18965,1.18691,1.18706,4114.00000,0,,
2022-08-19 13:00:00,1.18707,1.18712,1.18407,1.18411,4626.00000,0,,
2022-08-19 14:00:00,1.18413,1.18458,1.18156,1.18333,5431.00000,0,,
2022-08-19 15:00:00,1.18333,1.18547,1.18243,1.18478,5429.00000,0,,
2022-08-19 16:00:00,1.18478,1.18575,1.18215,1.18269,5795.00000,0,,
2022-08-19 17:00:00,1.18270,1.18315,1.17970,1.18034,5266.00000,0,,
2022-08-19 18:00:00,1.18032,1.18211,1.17921,1.18074,4581.00000,0,,
2022-08-19 19:00:00,1.18074,1.18270,1.18073,1.18253,3276.00000,0,,
2022-08-19 20:00:00,1.18254,1.18343,1.18187,1.18273,2679.00000,0,,
2022-08-19 21:00:00,1.18269,1.18280,1.18108,1.18110,2602.00000,0,,
2022-08-19 22:00:00,1.18113,1.18321,1.18113,1.18303,2238.00000,0,,
2022-08-19 23:00:00,1.18299,1.18328,1.18238,1.18296,1040.00000,0,,
2022-08-22 00:00:00,1.18177,1.18255,1.18160,1.18211,178.00000,128,,
2022-08-22 01:00:00,1.18205,1.18301,1.18163,1.18216,1545.00000,0,,
2022-08-22 02:00:00,1.18219,1.18251,1.18109,1.18188,2089.00000,0,,
2022-08-22 03:00:00,1.18194,1.18204,1.18053,1.18073,2171.00000,0,,
2022-08-22 04:00:00,1.18069,1.18201,1.18059,1.18171,3012.00000,0,,
2022-08-22 05:00:00,1.18171,1.18302,1.18152,1.18300,2231.00000,0,,
2022-08-22 06:00:00,1.18299,1.18367,1.18259,1.18301,1523.00000,0,,
2022-08-22 07:00:00,1.18300,1.18337,1.18234,1.18303,1485.00000,0,,
2022-08-22 08:00:00,1.18303,1.18362,1.18253,1.18255,2184.00000,0,,
2022-08-22 09:00:00,1.18256,1.18278,1.18117,1.18121,4182.00000,0,,
2022-08-22 10:00:00,1.18122,1.18174,1.17876,1.17942,5196.00000,0,,
2022-08-22 11:00:00,1.17950,1.18194,1.17821,1.18125,5701.00000,0,,
2022-08-22 12:00:00,1.18124,1.18190,1.17952,1.18147,4525.00000,0,,
2022-08-22 13:00:00,1.18150,1.18195,1.17995,1.18039,4227.00000,0,,
2022-08-22 14:00:00,1.18038,1.18109,1.17894,1.18052,4164.00000,0,,
2022-08-22 15:00:00,1.18051,1.18226,1.18003,1.18181,4783.00000,0,,
